id_orden,id_cuenta,id_cliente,sexo_cliente,edad_cliente,fecha_apertura_cuenta,id_distrito,nombre_distrito,region,bank_to,account_to,k_symbol,categoria_orden,monto_orden
35767,4332,5217,F,58,1997-12-23,74,Ostrava - mesto,north Moravia,WX,43657523,LEASING,Arrendamiento / Leasing,4610.0
35768,4332,5217,F,58,1997-12-23,74,Ostrava - mesto,north Moravia,GH,21178984,SIPO,Servicios del Hogar,7885.0
35772,4336,5223,F,21,1997-07-08,2,Benesov,central Bohemia,CD,16882026,LEASING,Arrendamiento / Leasing,4556.0
35773,4336,5223,F,21,1997-07-08,2,Benesov,central Bohemia,WX,30210501,SIPO,Servicios del Hogar,8316.0
35774,4337,5224,M,49,1993-11-16,29,Rokycany,west Bohemia,IJ,15837014,UVER,Cuota de Prestamo,2142.0
35781,4342,5232,F,50,1996-04-29,74,Ostrava - mesto,north Moravia,AB,4569364,UVER,Cuota de Prestamo,4172.0
35782,4342,5232,F,50,1996-04-29,74,Ostrava - mesto,north Moravia,KL,52346587,SIPO,Servicios del Hogar,6135.0
35785,4346,5236,M,20,1996-03-15,25,Klatovy,west Bohemia,EF,11365098,LEASING,Arrendamiento / Leasing,2329.0
35786,4346,5236,M,20,1996-03-15,25,Klatovy,west Bohemia,KL,97406702,SIPO,Servicios del Hogar,5389.0
35787,4346,5236,M,20,1996-03-15,25,Klatovy,west Bohemia,AB,19900185,SIN_ESPECIFICAR,Sin Especificar,3067.0
35791,4352,5243,M,28,1993-07-05,2,Benesov,central Bohemia,EF,6195903,SIPO,Servicios del Hogar,3710.0
35792,4352,5243,M,28,1993-07-05,2,Benesov,central Bohemia,MN,5816001,LEASING,Arrendamiento / Leasing,506.0
35794,4354,5245,F,56,1997-01-08,38,Louny,north Bohemia,MN,33371013,UVER,Cuota de Prestamo,5461.0
35795,4354,5245,F,56,1997-01-08,38,Louny,north Bohemia,CD,23047155,SIPO,Servicios del Hogar,12756.0
35796,4356,5247,M,55,1994-01-26,47,Pardubice,east Bohemia,AB,75449079,LEASING,Arrendamiento / Leasing,1003.0
35798,4358,5249,F,27,1997-02-12,5,Kolin,central Bohemia,IJ,36673987,LEASING,Arrendamiento / Leasing,2542.0
35802,4361,5253,F,52,1996-03-11,69,Jesenik,north Moravia,AB,55740487,UVER,Cuota de Prestamo,7513.0
35820,4377,5275,M,48,1993-04-24,28,Plzen - sever,west Bohemia,OP,46991014,LEASING,Arrendamiento / Leasing,4788.0
35825,4383,5281,M,57,1996-11-10,73,Opava,north Moravia,IJ,71792411,LEASING,Arrendamiento / Leasing,1540.0
35826,4383,5281,M,57,1996-11-10,73,Opava,north Moravia,AB,54309666,SIPO,Servicios del Hogar,8352.0
35827,4383,5281,M,57,1996-11-10,73,Opava,north Moravia,KL,99767720,SIN_ESPECIFICAR,Sin Especificar,4265.0
35829,4386,5284,F,27,1997-11-29,51,Trutnov,east Bohemia,ST,24428779,LEASING,Arrendamiento / Leasing,1590.0
35830,4386,5284,F,27,1997-11-29,51,Trutnov,east Bohemia,OP,82197737,SIPO,Servicios del Hogar,11954.0
35865,4408,5312,M,51,1994-04-11,71,Novy Jicin,north Moravia,YZ,89509248,LEASING,Arrendamiento / Leasing,3780.0
35866,4408,5312,M,51,1994-04-11,71,Novy Jicin,north Moravia,GH,93220632,SIPO,Servicios del Hogar,5156.0
35874,4413,5318,M,30,1994-01-15,74,Ostrava - mesto,north Moravia,QR,63660216,UVER,Cuota de Prestamo,4610.0
35875,4413,5318,M,30,1994-01-15,74,Ostrava - mesto,north Moravia,UV,8759522,SIPO,Servicios del Hogar,7802.0
35876,4414,5320,F,47,1993-09-10,24,Karlovy Vary,west Bohemia,ST,75805902,SIPO,Servicios del Hogar,3716.0
35877,4414,5320,F,47,1993-09-10,24,Karlovy Vary,west Bohemia,ST,35362416,SIN_ESPECIFICAR,Sin Especificar,3509.0
35878,4414,5320,F,47,1993-09-10,24,Karlovy Vary,west Bohemia,EF,88424551,UVER,Cuota de Prestamo,4051.0
35879,4415,5322,F,42,1995-07-05,73,Opava,north Moravia,AB,8593738,SIPO,Servicios del Hogar,4601.0
35880,4415,5322,F,42,1995-07-05,73,Opava,north Moravia,MN,61133015,SIN_ESPECIFICAR,Sin Especificar,3408.0
35881,4415,5322,F,42,1995-07-05,73,Opava,north Moravia,QR,19646489,POJISTNE,Pago de Seguros,77.0
35882,4415,5322,F,42,1995-07-05,73,Opava,north Moravia,OP,67352598,SIN_ESPECIFICAR,Sin Especificar,397.0
35883,4415,5322,F,42,1995-07-05,73,Opava,north Moravia,EF,42558240,UVER,Cuota de Prestamo,6170.0
35887,4418,5325,F,28,1994-02-09,66,Zdar nad Sazavou,south Moravia,ST,50905704,SIPO,Servicios del Hogar,5951.0
35888,4418,5325,F,28,1994-02-09,66,Zdar nad Sazavou,south Moravia,ST,36693310,SIN_ESPECIFICAR,Sin Especificar,186.0
35889,4418,5325,F,28,1994-02-09,66,Zdar nad Sazavou,south Moravia,UV,51602697,POJISTNE,Pago de Seguros,906.0
35890,4418,5325,F,28,1994-02-09,66,Zdar nad Sazavou,south Moravia,ST,76446610,SIN_ESPECIFICAR,Sin Especificar,1435.0
35891,4418,5325,F,28,1994-02-09,66,Zdar nad Sazavou,south Moravia,ST,73401069,LEASING,Arrendamiento / Leasing,881.0
35899,4423,5333,F,31,1995-04-26,39,Most,north Bohemia,GH,47825217,UVER,Cuota de Prestamo,2051.0
35900,4423,5333,F,31,1995-04-26,39,Most,north Bohemia,CD,4275078,SIPO,Servicios del Hogar,1277.0
35901,4423,5333,F,31,1995-04-26,39,Most,north Bohemia,QR,21013897,SIN_ESPECIFICAR,Sin Especificar,4015.0
35902,4424,5334,M,63,1996-01-29,48,Rychnov nad Kneznou,east Bohemia,MN,62918054,LEASING,Arrendamiento / Leasing,720.0
35905,4427,5337,M,37,1993-06-07,32,Ceska Lipa,north Bohemia,KL,17050731,SIPO,Servicios del Hogar,5005.0
35906,4427,5337,M,37,1993-06-07,32,Ceska Lipa,north Bohemia,CD,55410188,UVER,Cuota de Prestamo,7318.0
35917,4434,5347,M,49,1994-12-09,41,Usti nad Labem,north Bohemia,GH,7346713,LEASING,Arrendamiento / Leasing,2314.0
35918,4434,5347,M,49,1994-12-09,41,Usti nad Labem,north Bohemia,OP,390536,SIPO,Servicios del Hogar,4495.0
35922,4438,5353,F,31,1996-08-04,48,Rychnov nad Kneznou,east Bohemia,ST,41293668,LEASING,Arrendamiento / Leasing,658.0
35925,4442,5358,M,56,1996-08-08,54,Brno - mesto,south Moravia,CD,2065778,SIPO,Servicios del Hogar,8590.0
35926,4442,5358,M,56,1996-08-08,54,Brno - mesto,south Moravia,GH,64758652,LEASING,Arrendamiento / Leasing,1502.0
35931,4447,5364,M,34,1996-06-16,62,Uherske Hradiste,south Moravia,WX,55297768,UVER,Cuota de Prestamo,5354.0
35932,4448,5366,F,27,1993-06-02,60,Prostejov,south Moravia,WX,57328462,UVER,Cuota de Prestamo,5354.0
35941,4456,5376,M,28,1996-09-03,14,Ceske Budejovice,south Bohemia,IJ,41103047,UVER,Cuota de Prestamo,5354.0
35951,4462,5384,M,63,1995-12-27,73,Opava,north Moravia,AB,98249196,UVER,Cuota de Prestamo,2770.0
35956,4467,5389,M,30,1997-04-13,17,Pelhrimov,south Bohemia,UV,25870239,UVER,Cuota de Prestamo,2395.0
35957,4467,5389,M,30,1997-04-13,17,Pelhrimov,south Bohemia,QR,66281664,SIPO,Servicios del Hogar,4556.0
35964,4471,5393,M,43,1997-06-09,4,Kladno,central Bohemia,CD,9000087,LEASING,Arrendamiento / Leasing,3029.0
35965,4471,5393,M,43,1997-06-09,4,Kladno,central Bohemia,AB,60353129,SIPO,Servicios del Hogar,11318.0
35967,4473,5395,M,36,1995-10-09,45,Jicin,east Bohemia,EF,96544521,SIPO,Servicios del Hogar,5528.0
35968,4473,5395,M,36,1995-10-09,45,Jicin,east Bohemia,KL,69761729,SIN_ESPECIFICAR,Sin Especificar,3525.0
35969,4473,5395,M,36,1995-10-09,45,Jicin,east Bohemia,KL,75815641,UVER,Cuota de Prestamo,1566.0
35971,4475,5397,F,29,1997-04-16,72,Olomouc,north Moravia,YZ,70522868,LEASING,Arrendamiento / Leasing,1692.0
35972,4476,5399,F,26,1994-11-10,24,Karlovy Vary,west Bohemia,YZ,51957607,SIPO,Servicios del Hogar,3195.0
35973,4476,5399,F,26,1994-11-10,24,Karlovy Vary,west Bohemia,EF,27366185,SIN_ESPECIFICAR,Sin Especificar,912.0
35974,4476,5399,F,26,1994-11-10,24,Karlovy Vary,west Bohemia,GH,96384197,POJISTNE,Pago de Seguros,3103.0
35975,4476,5399,F,26,1994-11-10,24,Karlovy Vary,west Bohemia,UV,18494886,UVER,Cuota de Prestamo,633.0
35978,4478,5402,F,30,1993-07-23,70,Karvina,north Moravia,CD,49646252,LEASING,Arrendamiento / Leasing,707.0
36008,4503,5433,M,23,1995-01-03,50,Svitavy,east Bohemia,YZ,21099597,UVER,Cuota de Prestamo,2820.0
36020,4511,5441,M,41,1993-09-26,33,Decin,north Bohemia,WX,95965677,SIPO,Servicios del Hogar,3948.0
36021,4511,5441,M,41,1993-09-26,33,Decin,north Bohemia,EF,87421154,LEASING,Arrendamiento / Leasing,798.0
36042,4527,5461,F,30,1997-06-01,9,Nymburk,central Bohemia,QR,12378204,UVER,Cuota de Prestamo,2156.0
36048,4533,5468,F,54,1997-08-03,68,Frydek - Mistek,north Moravia,CD,10384428,UVER,Cuota de Prestamo,2254.0
36049,4533,5468,F,54,1997-08-03,68,Frydek - Mistek,north Moravia,OP,65046036,SIPO,Servicios del Hogar,10479.0
36053,4537,5472,M,42,1996-07-18,53,Blansko,south Moravia,EF,82846194,LEASING,Arrendamiento / Leasing,1352.0
36066,4550,5487,F,51,1997-02-06,56,Breclav,south Moravia,IJ,71980470,SIPO,Servicios del Hogar,1113.0
36067,4550,5487,F,51,1997-02-06,56,Breclav,south Moravia,EF,95971029,SIN_ESPECIFICAR,Sin Especificar,1607.0
36068,4550,5487,F,51,1997-02-06,56,Breclav,south Moravia,ST,19181561,POJISTNE,Pago de Seguros,424.0
36069,4550,5487,F,51,1997-02-06,56,Breclav,south Moravia,WX,30900681,UVER,Cuota de Prestamo,1022.0
36110,4576,5517,M,34,1993-06-05,27,Plzen - jih,west Bohemia,UV,20694566,UVER,Cuota de Prestamo,8339.0
36115,4580,5521,F,25,1994-08-27,9,Nymburk,central Bohemia,ST,99807279,UVER,Cuota de Prestamo,1685.0
36116,4580,5521,F,25,1994-08-27,9,Nymburk,central Bohemia,AB,90886467,SIPO,Servicios del Hogar,8723.0
36124,4585,5526,M,51,1996-06-08,27,Plzen - jih,west Bohemia,YZ,64408206,SIPO,Servicios del Hogar,4065.0
36125,4585,5526,M,51,1996-06-08,27,Plzen - jih,west Bohemia,GH,3908431,UVER,Cuota de Prestamo,1347.0
36166,4616,5563,M,22,1997-09-24,1,Hl.m. Praha,Prague,GH,74167519,UVER,Cuota de Prestamo,2779.0
36167,4616,5563,M,22,1997-09-24,1,Hl.m. Praha,Prague,WX,88828020,SIPO,Servicios del Hogar,12260.0
36170,4618,5565,F,32,1996-07-21,3,Beroun,central Bohemia,WX,54633820,UVER,Cuota de Prestamo,2779.0
36181,4626,5574,F,28,1996-06-15,9,Nymburk,central Bohemia,IJ,69861972,UVER,Cuota de Prestamo,2779.0
36189,4631,5579,M,47,1996-12-12,77,Vsetin,north Moravia,KL,39618468,UVER,Cuota de Prestamo,3647.0
36217,4650,5606,M,18,1995-10-15,4,Kladno,central Bohemia,YZ,59294611,SIPO,Servicios del Hogar,554.0
36218,4650,5606,M,18,1995-10-15,4,Kladno,central Bohemia,KL,6576216,SIN_ESPECIFICAR,Sin Especificar,2828.0
36219,4650,5606,M,18,1995-10-15,4,Kladno,central Bohemia,ST,50796478,UVER,Cuota de Prestamo,6700.0
36230,4660,5618,F,45,1997-01-03,63,Vyskov,south Moravia,QR,35342312,UVER,Cuota de Prestamo,4456.0
36231,4660,5618,F,45,1997-01-03,63,Vyskov,south Moravia,QR,85892647,SIPO,Servicios del Hogar,2121.0
36232,4660,5618,F,45,1997-01-03,63,Vyskov,south Moravia,UV,85081994,SIN_ESPECIFICAR,Sin Especificar,475.0
36233,4660,5618,F,45,1997-01-03,63,Vyskov,south Moravia,MN,76798975,POJISTNE,Pago de Seguros,437.0
36263,4681,5642,F,41,1995-08-08,70,Karvina,north Moravia,ST,8383214,UVER,Cuota de Prestamo,3388.0
36264,4681,5642,F,41,1995-08-08,70,Karvina,north Moravia,CD,50554043,SIPO,Servicios del Hogar,5016.0
36265,4681,5642,F,41,1995-08-08,70,Karvina,north Moravia,OP,30791741,SIN_ESPECIFICAR,Sin Especificar,4515.0
36325,4715,5684,F,43,1996-10-28,8,Mlada Boleslav,central Bohemia,AB,94525420,UVER,Cuota de Prestamo,4049.0
36341,4725,5699,M,48,1997-04-14,73,Opava,north Moravia,KL,46966421,UVER,Cuota de Prestamo,4674.0
36342,4725,5699,M,48,1997-04-14,73,Opava,north Moravia,KL,77940284,SIPO,Servicios del Hogar,13462.0
36345,4727,5701,F,39,1995-02-13,2,Benesov,central Bohemia,YZ,36371326,UVER,Cuota de Prestamo,4485.0
36346,4727,5701,F,39,1995-02-13,2,Benesov,central Bohemia,QR,30821961,SIPO,Servicios del Hogar,3580.0
36347,4727,5701,F,39,1995-02-13,2,Benesov,central Bohemia,UV,87424748,SIN_ESPECIFICAR,Sin Especificar,1861.0
36371,4746,5727,M,45,1997-02-21,54,Brno - mesto,south Moravia,UV,51417624,UVER,Cuota de Prestamo,3413.0
36378,4753,5736,M,45,1996-11-07,1,Hl.m. Praha,Prague,UV,96378469,LEASING,Arrendamiento / Leasing,1271.0
36413,4774,5760,M,50,1994-01-14,66,Zdar nad Sazavou,south Moravia,EF,85673802,UVER,Cuota de Prestamo,9689.0
36424,4784,5774,F,38,1997-08-08,46,Nachod,east Bohemia,CD,68459832,UVER,Cuota de Prestamo,4572.0
36443,4794,5788,M,36,1996-12-18,72,Olomouc,north Moravia,MN,92189216,SIPO,Servicios del Hogar,1922.0
36444,4794,5788,M,36,1996-12-18,72,Olomouc,north Moravia,EF,60735916,SIN_ESPECIFICAR,Sin Especificar,603.0
36445,4794,5788,M,36,1996-12-18,72,Olomouc,north Moravia,UV,85381936,POJISTNE,Pago de Seguros,3142.0
36446,4794,5788,M,36,1996-12-18,72,Olomouc,north Moravia,CD,91262608,SIN_ESPECIFICAR,Sin Especificar,1660.0
36447,4794,5788,M,36,1996-12-18,72,Olomouc,north Moravia,KL,80407201,UVER,Cuota de Prestamo,9698.0
36454,4803,5801,F,19,1996-06-08,26,Plzen - mesto,west Bohemia,UV,17711252,UVER,Cuota de Prestamo,1232.0
36489,4825,5826,M,30,1994-06-04,15,Cesky Krumlov,south Bohemia,OP,74436640,UVER,Cuota de Prestamo,1783.0
36529,4851,5858,M,46,1996-02-04,52,Usti nad Orlici,east Bohemia,MN,12253350,UVER,Cuota de Prestamo,5902.0
36530,4851,5858,M,46,1996-02-04,52,Usti nad Orlici,east Bohemia,YZ,40565508,SIPO,Servicios del Hogar,4285.0
36531,4852,5860,M,34,1995-04-13,47,Pardubice,east Bohemia,QR,23212576,SIPO,Servicios del Hogar,4794.0
36532,4852,5860,M,34,1995-04-13,47,Pardubice,east Bohemia,YZ,98242383,UVER,Cuota de Prestamo,5925.0
36539,4858,5866,F,20,1997-06-21,67,Bruntal,north Moravia,AB,67520165,UVER,Cuota de Prestamo,6983.0
36547,4863,5873,F,19,1996-03-12,5,Kolin,central Bohemia,MN,69927233,UVER,Cuota de Prestamo,6340.0
36548,4863,5873,F,19,1996-03-12,5,Kolin,central Bohemia,OP,70381557,SIPO,Servicios del Hogar,3300.0
36549,4863,5873,F,19,1996-03-12,5,Kolin,central Bohemia,QR,66434705,SIN_ESPECIFICAR,Sin Especificar,6036.0
36599,4894,5911,M,63,1993-06-20,14,Ceske Budejovice,south Bohemia,ST,81512897,UVER,Cuota de Prestamo,4876.0
36618,4907,5928,F,28,1994-02-06,42,Havlickuv Brod,east Bohemia,YZ,25638538,SIPO,Servicios del Hogar,3938.0
36619,4907,5928,F,28,1994-02-06,42,Havlickuv Brod,east Bohemia,AB,5604631,SIN_ESPECIFICAR,Sin Especificar,1253.0
36620,4907,5928,F,28,1994-02-06,42,Havlickuv Brod,east Bohemia,QR,82890259,POJISTNE,Pago de Seguros,325.0
36621,4907,5928,F,28,1994-02-06,42,Havlickuv Brod,east Bohemia,IJ,5619949,UVER,Cuota de Prestamo,2059.0
36665,4937,5965,M,47,1993-02-20,12,Pribram,central Bohemia,ST,47568672,UVER,Cuota de Prestamo,5996.0
36666,4937,5965,M,47,1993-02-20,12,Pribram,central Bohemia,OP,13841212,SIPO,Servicios del Hogar,2687.0
36667,4937,5965,M,47,1993-02-20,12,Pribram,central Bohemia,OP,43502605,SIN_ESPECIFICAR,Sin Especificar,800.0
36679,4948,5977,M,19,1995-07-29,43,Hradec Kralove,east Bohemia,KL,70243751,UVER,Cuota de Prestamo,5996.0
36680,4948,5977,M,19,1995-07-29,43,Hradec Kralove,east Bohemia,WX,39958155,SIPO,Servicios del Hogar,4710.0
36681,4949,5978,F,54,1996-10-14,33,Decin,north Bohemia,WX,44724160,UVER,Cuota de Prestamo,6040.0
36709,4969,6001,M,61,1996-08-19,60,Prostejov,south Moravia,ST,80888122,UVER,Cuota de Prestamo,2503.0
36710,4969,6001,M,61,1996-08-19,60,Prostejov,south Moravia,UV,87679707,SIPO,Servicios del Hogar,8309.0
36711,4969,6001,M,61,1996-08-19,60,Prostejov,south Moravia,AB,94635641,SIN_ESPECIFICAR,Sin Especificar,610.0
36729,4981,6015,M,25,1996-01-22,54,Brno - mesto,south Moravia,YZ,61511546,SIPO,Servicios del Hogar,4930.0
36730,4981,6015,M,25,1996-01-22,54,Brno - mesto,south Moravia,GH,9506047,UVER,Cuota de Prestamo,3736.0
36748,4994,6033,M,32,1996-01-11,1,Hl.m. Praha,Prague,MN,80840283,UVER,Cuota de Prestamo,7179.0
36749,4995,6034,M,59,1994-08-01,20,Strakonice,south Bohemia,QR,68653625,UVER,Cuota de Prestamo,3583.0
36754,4999,6039,F,40,1996-02-12,1,Hl.m. Praha,Prague,GH,95365690,UVER,Cuota de Prestamo,4589.0
36755,4999,6039,F,40,1996-02-12,1,Hl.m. Praha,Prague,WX,20009368,SIPO,Servicios del Hogar,7028.0
36756,4999,6039,F,40,1996-02-12,1,Hl.m. Praha,Prague,MN,71272724,SIN_ESPECIFICAR,Sin Especificar,6327.0
36758,5001,6042,M,35,1995-12-15,53,Blansko,south Moravia,OP,7923072,UVER,Cuota de Prestamo,4589.0
36759,5001,6042,M,35,1995-12-15,53,Blansko,south Moravia,OP,11451143,SIPO,Servicios del Hogar,9292.0
36799,5033,6077,F,18,1995-08-03,54,Brno - mesto,south Moravia,CD,73070150,SIPO,Servicios del Hogar,1820.0
36800,5033,6077,F,18,1995-08-03,54,Brno - mesto,south Moravia,QR,93854265,SIN_ESPECIFICAR,Sin Especificar,754.0
36801,5033,6077,F,18,1995-08-03,54,Brno - mesto,south Moravia,EF,12796581,POJISTNE,Pago de Seguros,2196.0
36802,5033,6077,F,18,1995-08-03,54,Brno - mesto,south Moravia,EF,25932383,UVER,Cuota de Prestamo,950.0
36851,5065,6114,F,58,1993-01-24,66,Zdar nad Sazavou,south Moravia,GH,31354725,LEASING,Arrendamiento / Leasing,1541.0
36852,5066,6115,F,45,1995-08-27,13,Rakovnik,central Bohemia,CD,56157791,UVER,Cuota de Prestamo,2569.0
36853,5066,6115,F,45,1995-08-27,13,Rakovnik,central Bohemia,OP,2258235,SIPO,Servicios del Hogar,4206.0
36854,5066,6115,F,45,1995-08-27,13,Rakovnik,central Bohemia,EF,39506387,SIN_ESPECIFICAR,Sin Especificar,1018.0
36855,5066,6115,F,45,1995-08-27,13,Rakovnik,central Bohemia,YZ,10269540,POJISTNE,Pago de Seguros,132.0
36856,5066,6115,F,45,1995-08-27,13,Rakovnik,central Bohemia,KL,45041960,SIN_ESPECIFICAR,Sin Especificar,1283.0
36866,5072,6122,F,30,1996-04-12,6,Kutna Hora,central Bohemia,CD,10877579,SIPO,Servicios del Hogar,1863.0
36867,5072,6122,F,30,1996-04-12,6,Kutna Hora,central Bohemia,EF,85992329,SIN_ESPECIFICAR,Sin Especificar,5869.0
36868,5072,6122,F,30,1996-04-12,6,Kutna Hora,central Bohemia,OP,62572306,POJISTNE,Pago de Seguros,1065.0
36869,5072,6122,F,30,1996-04-12,6,Kutna Hora,central Bohemia,OP,5224442,SIN_ESPECIFICAR,Sin Especificar,805.0
36870,5072,6122,F,30,1996-04-12,6,Kutna Hora,central Bohemia,IJ,38607579,UVER,Cuota de Prestamo,5292.0
36928,5118,6175,M,34,1995-08-05,72,Olomouc,north Moravia,GH,99441033,SIPO,Servicios del Hogar,3095.0
36929,5118,6175,M,34,1995-08-05,72,Olomouc,north Moravia,CD,97549569,SIN_ESPECIFICAR,Sin Especificar,446.0
36930,5118,6175,M,34,1995-08-05,72,Olomouc,north Moravia,CD,59396386,UVER,Cuota de Prestamo,1109.0
36934,5120,6178,F,58,1993-06-21,1,Hl.m. Praha,Prague,MN,4935771,UVER,Cuota de Prestamo,6739.0
36935,5120,6178,F,58,1993-06-21,1,Hl.m. Praha,Prague,YZ,26903707,SIPO,Servicios del Hogar,3008.0
36946,5126,6185,F,50,1995-04-03,58,Jihlava,south Moravia,YZ,63854801,SIPO,Servicios del Hogar,4208.0
36947,5126,6185,F,50,1995-04-03,58,Jihlava,south Moravia,GH,96935939,UVER,Cuota de Prestamo,424.0
36956,5133,6196,M,55,1996-12-08,68,Frydek - Mistek,north Moravia,MN,16182625,UVER,Cuota de Prestamo,4755.0
36957,5133,6196,M,55,1996-12-08,68,Frydek - Mistek,north Moravia,AB,50449115,SIPO,Servicios del Hogar,286.0
36958,5133,6196,M,55,1996-12-08,68,Frydek - Mistek,north Moravia,IJ,35177278,SIN_ESPECIFICAR,Sin Especificar,412.0
36959,5133,6196,M,55,1996-12-08,68,Frydek - Mistek,north Moravia,QR,97651743,POJISTNE,Pago de Seguros,3913.0
37012,5164,6235,M,58,1997-05-13,5,Kolin,central Bohemia,EF,54096066,SIPO,Servicios del Hogar,4261.0
37013,5164,6235,M,58,1997-05-13,5,Kolin,central Bohemia,UV,10503888,UVER,Cuota de Prestamo,621.0
37032,5180,6255,F,52,1997-02-24,54,Brno - mesto,south Moravia,WX,41377508,UVER,Cuota de Prestamo,4897.0
37033,5181,6257,F,56,1996-02-03,75,Prerov,north Moravia,WX,47686052,UVER,Cuota de Prestamo,6653.0
37059,5196,6275,M,42,1997-06-29,13,Rakovnik,central Bohemia,YZ,95793395,UVER,Cuota de Prestamo,6653.0
37060,5196,6275,M,42,1997-06-29,13,Rakovnik,central Bohemia,CD,22101694,SIPO,Servicios del Hogar,7905.0
37085,5213,6299,M,62,1995-08-18,1,Hl.m. Praha,Prague,OP,46268802,UVER,Cuota de Prestamo,6687.0
37087,5215,6301,F,49,1993-07-01,55,Brno - venkov,south Moravia,KL,58698618,SIPO,Servicios del Hogar,2.0
37088,5215,6301,F,49,1993-07-01,55,Brno - venkov,south Moravia,QR,81640040,SIN_ESPECIFICAR,Sin Especificar,5315.0
37089,5215,6301,F,49,1993-07-01,55,Brno - venkov,south Moravia,KL,3664792,POJISTNE,Pago de Seguros,372.0
37090,5215,6301,F,49,1993-07-01,55,Brno - venkov,south Moravia,QR,71636765,SIN_ESPECIFICAR,Sin Especificar,870.0
37091,5215,6301,F,49,1993-07-01,55,Brno - venkov,south Moravia,KL,79302054,UVER,Cuota de Prestamo,1219.0
37108,5228,6317,F,41,1993-06-23,77,Vsetin,north Moravia,OP,7177615,UVER,Cuota de Prestamo,7242.0
37154,5256,6349,M,26,1993-10-25,72,Olomouc,north Moravia,KL,11066365,UVER,Cuota de Prestamo,5389.0
37167,5263,6359,M,22,1995-07-14,64,Zlin,south Moravia,GH,63990634,SIPO,Servicios del Hogar,3950.0
37168,5263,6359,M,22,1995-07-14,64,Zlin,south Moravia,MN,57356619,UVER,Cuota de Prestamo,4605.0
37173,5267,6363,F,25,1996-01-12,4,Kladno,central Bohemia,MN,56727522,UVER,Cuota de Prestamo,5389.0
37177,5269,6366,M,32,1996-07-04,49,Semily,east Bohemia,UV,7043707,SIPO,Servicios del Hogar,793.0
37178,5269,6366,M,32,1996-07-04,49,Semily,east Bohemia,OP,84263461,SIN_ESPECIFICAR,Sin Especificar,7260.0
37179,5269,6366,M,32,1996-07-04,49,Semily,east Bohemia,OP,61308646,UVER,Cuota de Prestamo,1957.0
37180,5270,6367,M,28,1993-01-13,44,Chrudim,east Bohemia,CD,13973260,UVER,Cuota de Prestamo,3317.0
37196,5283,6383,M,28,1997-09-18,15,Cesky Krumlov,south Bohemia,KL,94041960,UVER,Cuota de Prestamo,3559.0
37197,5283,6383,M,28,1997-09-18,15,Cesky Krumlov,south Bohemia,YZ,67168420,SIPO,Servicios del Hogar,9649.0
37213,5290,6391,M,46,1997-07-21,34,Chomutov,north Bohemia,YZ,96250020,UVER,Cuota de Prestamo,7537.0
37214,5290,6391,M,46,1997-07-21,34,Chomutov,north Bohemia,UV,29544717,SIPO,Servicios del Hogar,6293.0
37215,5290,6391,M,46,1997-07-21,34,Chomutov,north Bohemia,WX,1615906,SIN_ESPECIFICAR,Sin Especificar,2245.0
37216,5290,6391,M,46,1997-07-21,34,Chomutov,north Bohemia,QR,95391487,POJISTNE,Pago de Seguros,1336.0
37238,5305,6408,M,42,1996-09-16,47,Pardubice,east Bohemia,MN,81407129,UVER,Cuota de Prestamo,5011.0
37251,5313,6417,M,48,1993-04-29,40,Teplice,north Bohemia,QR,80564933,UVER,Cuota de Prestamo,5011.0
37252,5313,6417,M,48,1993-04-29,40,Teplice,north Bohemia,MN,60921382,SIPO,Servicios del Hogar,5791.0
37253,5313,6417,M,48,1993-04-29,40,Teplice,north Bohemia,UV,15263599,SIN_ESPECIFICAR,Sin Especificar,1167.0
37254,5313,6417,M,48,1993-04-29,40,Teplice,north Bohemia,AB,62256020,POJISTNE,Pago de Seguros,958.0
37257,5317,6422,M,38,1996-10-20,28,Plzen - sever,west Bohemia,AB,69538569,UVER,Cuota de Prestamo,2505.0
37258,5317,6422,M,38,1996-10-20,28,Plzen - sever,west Bohemia,KL,53978085,SIPO,Servicios del Hogar,4331.0
37317,5358,6469,M,45,1995-05-18,4,Kladno,central Bohemia,ST,89332604,SIPO,Servicios del Hogar,9191.0
37318,5358,6469,M,45,1995-05-18,4,Kladno,central Bohemia,MN,3237545,UVER,Cuota de Prestamo,1139.0
37323,5362,6473,F,58,1996-09-06,76,Sumperk,north Moravia,OP,24749118,UVER,Cuota de Prestamo,4226.0
37324,5362,6473,F,58,1996-09-06,76,Sumperk,north Moravia,UV,18269801,SIPO,Servicios del Hogar,6413.0
37325,5362,6473,F,58,1996-09-06,76,Sumperk,north Moravia,IJ,23946857,SIN_ESPECIFICAR,Sin Especificar,7962.0
37339,5372,6485,F,36,1993-05-08,48,Rychnov nad Kneznou,east Bohemia,QR,4785913,LEASING,Arrendamiento / Leasing,2612.0
37361,5385,6499,M,35,1993-05-21,44,Chrudim,east Bohemia,KL,92821448,UVER,Cuota de Prestamo,2489.0
37362,5385,6499,M,35,1993-05-21,44,Chrudim,east Bohemia,YZ,67199128,SIPO,Servicios del Hogar,8754.0
37378,5395,6511,M,45,1996-04-26,47,Pardubice,east Bohemia,WX,43853229,UVER,Cuota de Prestamo,4394.0
37421,5422,6544,M,24,1994-10-22,66,Zdar nad Sazavou,south Moravia,YZ,91485505,UVER,Cuota de Prestamo,6148.0
